tipo,inicio,fin,longitud,strand,producto,locus_tag,gc_content,protein_id
CDS,3866468,3866897,429,-,small heat shock protein IbpB,b3686,48.95104895104895,AAC76709.2
CDS,3867008,3867422,414,-,small heat shock protein IbpA,b3687,47.10144927536232,AAC76710.1
CDS,3867727,3868060,333,+,DUF1375 domain-containing putative lipoprotein YidQ,b3688,53.753753753753756,AAC76711.2
CDS,3868061,3869309,1248,-,DUF3748 domain-containing galacturonate catabolism protein YidR,b3689,55.208333333333336,AAC76712.3
CDS,3869376,3870441,1065,+,colicin M resistance protein,b3690,51.45539906103287,AAC76713.2
CDS,3870437,3871730,1293,-,D-galactonate:H(+) symporter,b3691,52.977571539056456,AAC76714.2
CDS,3871849,3872998,1149,-,D-galactonate dehydratase,b4478,52.82854656222803,AAT48197.1
CDS,3872994,3873612,618,-,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,b4477,59.385113268608414,AAT48198.1
CDS,3873595,3874474,879,-,2-dehydro-3-deoxygalactonokinase,b3693,54.152445961319685,AAC76716.1
CDS,3874470,3875160,690,-,DNA-binding transcriptional regulator DgoR,b4479,55.362318840579704,AAT48199.1
CDS,3875437,3876094,657,+,putative lipoprotein YidX,b3696,42.922374429223744,AAT48200.1
CDS,3876139,3876952,813,-,sugar phosphatase YidA,b3697,51.04551045510455,AAC76720.1
CDS,3877066,3877465,399,-,DUF937 domain-containing protein YidB,b3698,51.127819548872175,AAC76721.2
CDS,3877704,3880119,2415,-,DNA gyrase subunit B,b3699,54.989648033126294,AAT48201.1
CDS,3880147,3881221,1074,-,recombination mediator protein RecF,b3700,55.02793296089386,AAC76723.1
CDS,3881220,3882321,1101,-,beta sliding clamp,b3701,54.223433242506815,AAC76724.1
CDS,3882325,3883729,1404,-,chromosomal replication initiator protein DnaA,b3702,54.059829059829056,AAC76725.1
CDS,3884025,3884106,81,+,protein YsdD,b4757,40.74074074074074,AYC08254.1
CDS,3884335,3884476,141,+,50S ribosomal subunit protein L34,b3703,51.77304964539007,AAC76726.1
CDS,3884492,3884852,360,+,RNase P protein component,b3704,55.833333333333336,AAC76727.1
CDS,3884815,3885073,258,+,membrane protein insertion efficiency factor,b4557,54.65116279069767,ABD18707.1
CDS,3885075,3886722,1647,+,membrane protein insertase YidC,b3705,53.67334547662417,AAC76728.1
CDS,3886827,3888192,1365,+,5-carboxymethylaminomethyluridine-tRNA synthase GTPase subunit,b3706,56.336996336996336,AAC76729.1
CDS,3888434,3888509,75,+,tnaAB operon leader peptide,b3707,34.66666666666667,AAC76730.1
CDS,3888729,3890145,1416,+,tryptophanase,b3708,50.847457627118644,AAC76731.2
CDS,3890235,3891483,1248,+,tryptophan:H(+) symporter TnaB,b3709,46.47435897435898,AAC76732.1
CDS,3891614,3892790,1176,+,efflux pump MdtL,b3710,53.06122448979592,AAC76733.1
CDS,3892764,3893724,960,+,DNA-binding transcriptional dual regulator YidZ,b3711,52.1875,AAC76734.1
CDS,3893880,3894630,750,+,putative phosphopantetheinyl transferase,b3712,52.26666666666666,AAC76735.2
CDS,3894651,3895218,567,+,quinone reductase,b3713,52.733686067019406,AAC76736.1
CDS,3895271,3896609,1338,-,adenine:H(+) symporter,b3714,53.736920777279515,AAC76737.1
CDS,3896773,3897439,666,+,6-phosphogluconate phosphatase,b3715,48.048048048048045,AAC76738.1
CDS,3897505,3897973,468,+,putative inner membrane protein,b3716,43.8034188034188,AAC76739.1
CDS,3898021,3898609,588,+,PF03691 family colicin E2 tolerance protein CbrC,b3717,44.5578231292517,AAC76740.1
CDS,3898670,3899393,723,-,putative glucosamine-6-phosphate deaminase YieK,b3718,49.51590594744122,AAT48202.1
CDS,3899407,3900577,1170,-,putative hydrolase YieL,b3719,50.0,AAC76742.3
CDS,3900603,3902220,1617,-,cryptic carbohydrate-specific outer membrane porin,b3720,45.14533085961657,AAC76743.1
CDS,3902288,3903701,1413,-,cryptic 6-phospho-beta-glucosidase B,b3721,48.54918612880396,AAC76744.1
CDS,3903719,3905597,1878,-,cryptic beta-glucoside specific PTS enzyme II/BglG kinase/BglG phosphatase,b3722,51.17145899893504,AAC76745.1
CDS,3905730,3906567,837,-,transcriptional antiterminator BglG,b3723,42.89127837514934,AAC76746.1
CDS,3906852,3907578,726,-,negative regulator of the pho regulon,b3724,52.61707988980716,AAC76747.1
CDS,3907592,3908366,774,-,phosphate ABC transporter ATP binding subunit,b3725,52.32558139534884,AAC76748.1
CDS,3908548,3909439,891,-,phosphate ABC transporter membrane subunit PstA,b3726,56.22895622895623,AAC76749.1
CDS,3909438,3910398,960,-,phosphate ABC transporter membrane subunit PstC,b3727,54.6875,AAC76750.1
CDS,3910484,3911525,1041,-,phosphate ABC transporter periplasmic binding protein,b3728,51.48895292987512,AAC76751.1
CDS,3911838,3913668,1830,-,L-glutamine--D-fructose-6-phosphate aminotransferase,b3729,53.551912568306015,AAC76752.1
CDS,3913829,3915200,1371,-,fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase,b3730,52.66229029905178,AAC76753.1
CDS,3915552,3915972,420,-,ATP synthase F1 complex subunit epsilon,b3731,55.23809523809524,AAC76754.1
CDS,3915992,3917375,1383,-,ATP synthase F1 complex subunit beta,b3732,54.73608098336948,AAC76755.1
CDS,3917401,3918265,864,-,ATP synthase F1 complex subunit gamma,b3733,53.47222222222222,AAC76756.1
CDS,3918315,3919857,1542,-,ATP synthase F1 complex subunit alpha,b3734,53.37224383916991,AAC76757.1
CDS,3919869,3920403,534,-,ATP synthase F1 complex subunit delta,b3735,51.87265917602997,AAC76758.1
CDS,3920417,3920888,471,-,ATP synthase Fo complex subunit b,b3736,52.86624203821656,AAC76759.1
CDS,3920949,3921189,240,-,ATP synthase Fo complex subunit c,b3737,54.166666666666664,AAC76760.1
CDS,3921235,3922051,816,-,ATP synthase Fo complex subunit a,b3738,50.245098039215684,AAC76761.1
CDS,3922059,3922440,381,-,ATP synthase accessory factor AtpI,b3739,52.23097112860893,AAC76762.2
CDS,3923056,3923680,624,-,16S rRNA m(7)G527 methyltransferase,b3740,48.717948717948715,AAC76763.1
CDS,3923743,3925633,1890,-,5-carboxymethylaminomethyluridine-tRNA synthase subunit MnmG,b3741,54.39153439153439,AAC76764.1
CDS,3926011,3926455,444,-,flavoprotein MioC,b3742,50.0,AAC76765.1
CDS,3926544,3927003,459,-,DNA-binding transcriptional dual regulator AsnC,b3743,49.45533769063181,AAC76766.1
CDS,3927154,3928147,993,+,asparagine synthetase A,b3744,56.49546827794561,AAC76767.1
CDS,3928151,3929603,1452,-,protein ViaA,b3745,52.75482093663911,AAT48203.1
CDS,3929596,3931093,1497,-,regulatory ATPase RavA,b3746,49.69939879759519,AAC76769.2
CDS,3931315,3933184,1869,+,K(+):H(+) symporter Kup,b3747,51.417870518994114,AAT48204.1
CDS,3933350,3933770,420,+,D-ribose pyranase,b3748,47.61904761904761,AAC76771.2
CDS,3933777,3935283,1506,+,ribose ABC transporter ATP binding subunit,b3749,51.19521912350598,AAC76772.1
CDS,3935287,3936253,966,+,ribose ABC transporter membrane subunit,b3750,53.41614906832298,AAC76773.1
CDS,3936277,3937168,891,+,ribose ABC transporter periplasmic binding protein,b3751,52.861952861952865,AAC76774.1
CDS,3937293,3938223,930,+,ribokinase,b3752,51.935483870967744,AAC76775.1
CDS,3938226,3939219,993,+,DNA-binding transcriptional dual regulator RbsR,b3753,50.65458207452165,AAC76776.1
CDS,3939184,3940612,1428,-,putative transporter HsrA,b3754,49.089635854341736,AAC76777.1
CDS,3940634,3941327,693,-,DNA-binding transcriptional dual regulator YieP,b3755,49.35064935064935,AAT48205.1
CDS,3947127,3947967,840,-,DNA-binding transcriptional dual regulator HdfR,b4480,48.45238095238095,AAT48206.1
CDS,3948085,3948424,339,+,macrodomain Ori protein,b3764,48.08259587020649,AAC77485.1
CDS,3948448,3949969,1521,-,putative magnesium chelatase YifB,b3765,50.887573964497044,AAC77486.2
CDS,3950321,3950420,99,+,ilvXGMEDA operon leader peptide,b3766,53.535353535353536,AAC77487.1
CDS,3950506,3950557,51,+,uncharacterized protein IlvX,b4669,37.254901960784316,ACO60011.1
CDS,3952200,3952464,264,+,acetolactate synthase II subunit IlvM,b3769,49.24242424242424,AAC77489.1
CDS,3952483,3953413,930,+,branched-chain-amino-acid aminotransferase,b3770,54.946236559139784,AAT48207.1
CDS,3953477,3955328,1851,+,dihydroxy-acid dehydratase,b3771,56.34792004321988,AAT48208.1
CDS,3955330,3956875,1545,+,threonine deaminase,b3772,58.77022653721683,AAC77492.1
CDS,3956926,3957820,894,-,DNA-binding transcriptional dual regulator IlvY,b3773,57.60626398210291,AAC77493.1
CDS,3957969,3959445,1476,+,ketol-acid reductoisomerase (NADP(+)),b3774,53.794037940379404,AAC76779.1
CDS,3959531,3959813,282,-,peptidyl-prolyl cis-trans isomerase C,b3775,51.77304964539007,AAC76780.1
CDS,3960676,3962698,2022,+,ATP-dependent DNA helicase Rep,b3778,53.461918892185956,AAT48209.1
CDS,3962744,3964229,1485,-,"guanosine-5'-triphosphate,3'-diphosphate phosphatase",b3779,53.67003367003367,AAT48210.1
CDS,3964364,3965630,1266,-,ATP-dependent RNA helicase RhlB,b3780,52.527646129541864,AAC76785.1
CDS,3965760,3966090,330,+,thioredoxin 1,b3781,50.90909090909091,AAC76786.2
CDS,3966230,3966332,102,+,rho operon leader peptide,b3782,49.01960784313725,AYC08255.1
CDS,3966416,3967676,1260,+,transcription termination factor Rho,b3783,50.317460317460316,AAC76788.1
CDS,3967915,3969019,1104,+,UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase,b3784,49.45652173913043,AAC76789.1
CDS,3969030,3970077,1047,+,enterobacterial common antigen polysaccharide co-polymerase,b3785,52.72206303724928,AAC76790.2
CDS,3970132,3971263,1131,+,UDP-N-acetylglucosamine 2-epimerase,b3786,52.60831122900088,AAT48211.1
CDS,3971259,3972522,1263,+,UDP-N-acetyl-D-mannosamine dehydrogenase,b3787,53.76088677751386,AAT48212.1
CDS,3972521,3973589,1068,+,"dTDP-glucose 4,6-dehydratase 2",b3788,53.745318352059925,AAT48213.1
CDS,3973607,3974489,882,+,glucose-1-phosphate thymidylyltransferase 2,b3789,55.10204081632652,AAC76794.1
CDS,3974466,3975141,675,+,"dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase",b3790,55.55555555555556,AAT48214.2
CDS,3975145,3976276,1131,+,dTDP-4-dehydro-6-deoxy-D-glucose transaminase,b3791,54.37665782493368,AAC76796.1
CDS,3976277,3977528,1251,+,lipid IIIECA flippase,b3792,53.637090327737816,AAC76797.1
CDS,3977524,3978604,1080,+,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase,b4481,52.87037037037037,AAT48215.1
CDS,3978600,3979953,1353,+,enterobacterial common antigen polymerase,b3793,52.40206947524021,AAC76800.1
CDS,3979955,3980696,741,+,UDP-N-acetyl-D-mannosaminuronic acid transferase,b3794,53.17139001349528,AAC76801.1
CDS,3980886,3982272,1386,+,threonine/serine:H(+) symporter ThrP,b3795,53.46320346320347,AAT48216.1
CDS,3982957,3984193,1236,+,putative anaerobic sulfatase maturation enzyme AslB,b3800,52.66990291262136,AAT48217.1
CDS,3984351,3986007,1656,-,putative sulfatase AslA,b3801,53.20048309178744,AAC76804.1
CDS,3986685,3987882,1197,-,protein HemY,b3802,54.97076023391813,AAC76805.1
CDS,3987884,3989066,1182,-,PF04375 family protein HemX,b3803,53.384094754653134,AAC76806.1
CDS,3989087,3989828,741,-,uroporphyrinogen-III synthase,b3804,52.90148448043185,AAC76807.1
CDS,3989824,3990766,942,-,hydroxymethylbilane synthase,b3805,56.15711252653928,AAT48218.1
CDS,3991152,3993699,2547,+,adenylate cyclase,b3806,51.9434628975265,AAC76809.1
CDS,3993738,3994059,321,-,frataxin CyaY,b3807,53.89408099688473,AAC76810.1
CDS,3993849,3994335,486,+,protein YzcX,b3808,49.794238683127574,AYC08256.1
CDS,3994521,3994725,204,+,LptD oxidative maturation-associated lipoprotein,b4558,52.450980392156865,ABD18710.1
CDS,3994761,3995586,825,+,diaminopimelate epimerase,b3809,55.15151515151515,AAC76812.2
CDS,3995582,3996290,708,+,DUF484 domain-containing protein YigA,b3810,55.7909604519774,AAC76813.1
CDS,3996286,3997183,897,+,site-specific tyrosine recombinase,b3811,53.957636566332226,AAC76814.1
CDS,3997182,3997899,717,+,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,b3812,55.78800557880056,AAC76815.1
CDS,3997982,4000145,2163,+,DNA helicase II,b3813,57.69764216366158,AAC76816.1
CDS,4000291,4001056,765,-,DUF2233 domain-containing protein YigE,b4482,47.84313725490196,AAT48219.1
CDS,4001217,4001274,57,+,protein YsgD,b4799,47.368421052631575,QNV50553.1
CDS,4001425,4002376,951,+,Ni(2(+))/Co(2(+))/Mg(2(+)) transporter,b3816,52.6813880126183,AAC76819.1
CDS,4002418,4002799,381,-,DUF2628 domain-containing protein YigF,b3817,34.90813648293963,AAC76820.1
CDS,4002812,4003193,381,-,inner membrane protein YigG,b3818,32.808398950131235,AAC76821.2
CDS,4003287,4004178,891,-,putative transporter RarD,b3819,50.617283950617285,AAT48220.1
CDS,4004229,4004697,468,-,acyl-CoA thioesterase YigI,b3820,53.205128205128204,AAC76823.2
CDS,4004861,4005731,870,+,outer membrane phospholipase A,b3821,51.26436781609195,AAC76824.1
CDS,4005863,4007693,1830,+,ATP-dependent DNA helicase RecQ,b3822,55.13661202185792,AAT48221.1
CDS,4007756,4008377,621,+,L-threonine exporter,b3823,52.49597423510467,AAT48222.1
CDS,4008438,4009059,621,-,L-homoserine/L-homoserine lactone/L-threonine exporter,b3824,52.17391304347826,AAT48223.1
CDS,4009169,4010192,1023,+,lysophospholipase L2,b3825,53.76344086021505,AAT48224.1
CDS,4010199,4011000,801,+,phosphosugar phosphatase YigL,b3826,51.56054931335831,AAT48225.1
CDS,4011075,4011975,900,+,biotin transporter,b3827,55.55555555555556,AAC76830.1
CDS,4011862,4012816,954,-,DNA-binding transcriptional dual regulator MetR,b3828,56.289308176100626,AAC76831.1
CDS,4013052,4015314,2262,+,cobalamin-independent homocysteine transmethylase,b3829,56.233421750663126,AAC76832.1
CDS,4015353,4016169,816,-,putative dienelactone hydrolase,b3830,54.53431372549019,AAT48226.1
CDS,4016430,4017192,762,+,uridine phosphorylase,b3831,54.06824146981627,AAC76834.1
CDS,4017332,4018760,1428,+,putative recombination limiting protein RmuC,b3832,53.0812324929972,AAC76835.1
CDS,4018854,4019610,756,+,"bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinol methylase and demethylmenaquinone methyltransferase",b3833,52.116402116402114,AAT48227.1
CDS,4019623,4020229,606,+,ubiquinone biosynthesis accessory factor UbiJ,b3834,55.775577557755774,AAC76837.1
CDS,4020225,4021866,1641,+,ubiquinone biosynthesis protein UbiB,b3835,49.96953077391834,AAC76838.1
CDS,4021944,4022214,270,+,twin arginine protein translocation system - TatA protein,b3836,45.55555555555556,AAC76839.2
CDS,4022217,4022733,516,+,twin arginine protein translocation system - TatB protein,b3838,55.42635658914728,AAT48228.1
CDS,4022735,4023512,777,+,twin arginine protein translocation system - TatC protein,b3839,51.60875160875161,AAC76842.1
CDS,4023553,4024336,783,+,3' -> 5' ssDNA/RNA exonuclease TatD,b4483,54.278416347381864,AAT48229.1
CDS,4024332,4024821,489,-,transcription antiterminator RfaH,b3842,49.693251533742334,AAC76845.1
CDS,4024987,4026481,1494,+,3-octaprenyl-4-hydroxybenzoate decarboxylase,b3843,53.81526104417671,AAC76846.1
CDS,4026526,4027228,702,+,NAD(P)H-flavin reductase,b3844,52.849002849002844,AAC76847.1
CDS,4027608,4028772,1164,-,3-ketoacyl-CoA thiolase,b3845,57.73195876288659,AAT48230.1
CDS,4028781,4030971,2190,-,"multifunctional enoyl-CoA hydratase, 3-hydroxyacyl-CoA epimerase, Delta(3)-cis- Delta(2)-trans-enoyl-CoA isomerase, L-3-hydroxyacyl-CoA dehydrogenase",b3846,55.205479452054796,AAC76849.1
CDS,4031160,4032492,1332,+,Xaa-Pro dipeptidase,b3847,53.67867867867868,AAC76850.1
CDS,4032491,4033106,615,+,IMPACT family member YigZ,b3848,55.60975609756098,AAC76851.2
CDS,4033144,4034596,1452,+,K(+) transporter TrkH,b3849,53.099173553719005,AAT48231.1
CDS,4034607,4035153,546,+,protoporphyrinogen oxidase,b3850,51.83150183150184,AAC76853.1
CDS,4040905,4041433,528,-,molybdopterin-guanine dinucleotide biosynthesis adaptor protein,b3856,48.67424242424242,AAC76854.2
CDS,4041414,4041999,585,-,molybdenum cofactor guanylyltransferase,b3857,50.085470085470085,AAC76855.1
CDS,4042068,4042338,270,+,DUF1040 domain-containing protein YihD,b3858,46.2962962962963,AAC76856.1
CDS,4042414,4043401,987,+,stress response kinase A,b3859,48.632218844984806,AAC76857.1
CDS,4043417,4044044,627,+,thiol:disulfide oxidoreductase DsbA,b3860,48.006379585326954,AAC76858.1
CDS,4044198,4045629,1431,+,DUF945 domain-containing protein YihF,b3861,41.6491963661775,AAC76859.2
CDS,4045669,4046602,933,-,1-acylglycerol-3-phosphate O-acyltransferase YihG,b3862,45.12325830653805,AAC76860.1
CDS,4046965,4049752,2787,+,DNA polymerase I,b3863,51.955507714388226,AAC76861.1
CDS,4049916,4049964,48,+,dual-function small protein SpfP,b4837,37.5,XJW14021.1
CDS,4050132,4050765,633,-,GTP-binding protein YihA,b3865,51.65876777251185,AAC76862.3
CDS,4051346,4051856,510,+,Der GTPase-activating protein YihI,b3866,52.352941176470594,AAC76863.1
CDS,4052044,4053418,1374,+,coproporphyrinogen III dehydrogenase,b3867,53.12954876273653,AAC76864.2
CDS,4053646,4053757,111,-,uncharacterized protein YshB,b4686,51.35135135135135,ACO60012.1
CDS,4053868,4055278,1410,-,DNA-binding transcriptional dual regulator NtrC,b3868,56.95035460992908,AAC76865.1
CDS,4055289,4056339,1050,-,protein histidine kinase NtrB,b3869,55.23809523809524,AAC76866.1
CDS,4056624,4058034,1410,-,glutamine synthetase,b3870,52.90780141843972,AAC76867.1
CDS,4058406,4060230,1824,+,50S ribosomal subunit assembly factor BipA,b3871,53.45394736842105,AAT48232.1
CDS,4060446,4061157,711,+,putative DNA-binding transcriptional regulator YihL,b3872,49.08579465541491,AAC76869.1
CDS,4061164,4062145,981,+,putative TIM barrel domain-containing protein YihM,b3873,43.934760448521914,AAC76870.1
CDS,4062246,4063512,1266,+,putative transporter YihN,b3874,45.023696682464454,AAC76871.1
CDS,4063602,4064295,693,-,putative outer membrane porin L,b3875,40.83694083694084,AAC76872.1
CDS,4064362,4065766,1404,-,putative sulfoquinovose transporter,b3876,45.01424501424501,AAT48233.1
CDS,4065808,4067194,1386,-,"putative 2,3-dihydroxypropane-1-sulfonate export protein",b3877,52.38095238095239,AAC76874.2
CDS,4067239,4069276,2037,-,sulfoquinovosidase,b3878,53.51006381934217,AAC76875.1
CDS,4069474,4070401,927,-,putative sulfoquinovose mutarotase YihR,b3879,48.22006472491909,AAC76876.1
CDS,4070514,4071756,1242,-,sulfoquinovose isomerase,b3880,53.3011272141707,AAD13442.2
CDS,4071772,4072651,879,-,6-deoxy-6-sulfofructose-1-phosphate aldolase,b3881,53.811149032992034,AAD13443.1
CDS,4072674,4073571,897,-,3-sulfolactaldehyde reductase,b3882,55.29542920847269,AAD13444.1
CDS,4073738,4074635,897,+,6-deoxy-6-sulfofructose kinase,b3883,55.62987736900781,AAD13445.2
CDS,4074668,4075454,786,+,DNA-binding transcriptional dual regulator CsqR,b3884,52.41730279898219,AAD13446.2
CDS,4075552,4076152,600,+,alpha-D-glucose-1-phosphate phosphatase YihX,b3885,50.5,AAD13447.2
CDS,4076145,4077018,873,+,PF03631 family membrane protein YihY,b3886,50.85910652920962,AAD13448.1
CDS,4077014,4077452,438,+,D-aminoacyl-tRNA deacylase,b3887,55.02283105022832,AAD13449.1
CDS,4077448,4078438,990,+,putative fatty acid biosynthesis enzyme FabY,b3888,55.05050505050505,AAD13450.1
CDS,4079290,4079509,219,+,putative DNA-binding transcriptional regulator YiiE,b3889,47.03196347031963,AAD13451.4
CDS,4079750,4079969,219,+,protein YiiF,b3890,46.118721461187214,AAD13452.2
CDS,4080298,4081228,930,-,formate dehydrogenase formation protein,b3891,54.623655913978496,AAD13453.1
CDS,4081224,4081860,636,-,formate dehydrogenase O subunit gamma,b3892,52.51572327044025,AAD13454.1
CDS,4081856,4082759,903,-,formate dehydrogenase O subunit beta,b3893,55.48172757475083,AAD13455.1
CDS,4082771,4085822,3051,-,formate dehydrogenase O subunit alpha,b3894,55.096689609963946,AAD13456.1
CDS,4086015,4086849,834,+,sulfurtransferase for molybdenum cofactor sulfuration,b3895,53.11750599520384,AAC76877.1
CDS,4087001,4088057,1056,+,DUF3829 domain-containing lipoprotein YiiG,b3896,45.64393939393939,AAC76878.1
CDS,4088106,4089855,1749,-,putative DNA-binding transcriptional regulator FrvR,b3897,50.028587764436814,AAC76879.1
CDS,4089854,4090925,1071,-,peptidase M42 family protein FrvX,b3898,52.56769374416434,AAC76880.1
